machine_category,category_data_note,name,abrasive_flow_rate_kg_min,annual_maintenance_factor_pct,avg_utilization,bed_height_mm,bed_length_mm,bed_width_mm,bend_cycle_time_s,const_coeff_cycle_time,const_coeff_handling_time,csink_tool_avg_cost_usd,cut_speed_s,data_source,de_nesting_method,description,direct_overhead_rate_usd_hr,footprint_allowance_factor,form_tool_avg_cost_usd,good_part_yield,indirect_overhead_rate_usd_hr,installation_factor_pct,is_preferred,labor_rate_usd_hr,labor_time_standard,machine_length_mm,machine_life_yr,machine_manufacturer_location,machine_power_kw,machine_price_usd,machine_uptime_pct,machine_width_mm,mass_coeff_cycle_time,mass_coeff_handling_time_s_kg,max_bend_length_mm,max_form_depth_mm,max_multi_pass_thickness_mm,max_part_length_mm,max_part_width_mm,max_punch_size_mm,max_radius_to_thickness_ratio,max_rpm_rev_min,max_sheet_length_mm,max_sheet_width_mm,max_single_pass_thickness_mm,max_thickness_1_mm,max_thickness_2_mm,max_thickness_3_mm,max_thickness_4_mm,max_thickness_5_mm,max_thickness_aluminum_mm,max_thickness_brass_mm,max_thickness_copper_mm,max_thickness_stainless_steel_mm,max_thickness_steel_mm,max_tool_overlap_mm,min_multi_pass_diameter_mm,min_single_pass_diameter_mm,mixing_tube_diameter_mm,nibble_rate_cycles_min,nibble_tool_diameter_mm,nibble_tool_overlap_mm,nominal_sheet_size_length_mm,nominal_sheet_size_width_mm,note,nozzle_delay_s,number_of_heads,number_of_nozzles,number_of_operators,number_of_tool_stations,optimization_factor,orifice_diameter_mm,overhead_multiplier,paired_form_threshold_mm,perf_tool_avg_cost_usd,perforation_proximity_threshold_mm,perimeter_allowance_s_per_mm,pitch_margin_mm,power_watts,prebend_time_s,press_cycle_time_s,press_force_kn,press_table_length_mm,press_table_width_mm,pressure_n_mm2,punch_rate_cycles_min,rapid_traverse_rate_mm_min,reference_yield_strength_mpa,roll_width_mm,roll_working_length_mm,rolling_speed_mm_s,salvage_value_factor_pct,scrap_cuts_per_sheet,setup_time_hr,sheet_length_mm,sheet_length_trim_strip_mm,sheet_width_mm,sheet_width_trim_strip_mm,shut_height_mm,shuttle_time_s,side_margin_mm,small_feature_feed_radius_mm,small_feature_thickness_ratio,special_hole_tool_avg_cost_usd,special_tool_setup_hr,steel_thickness_mm,straight_length_1_mm,straight_length_2_mm,straight_length_3_mm,straight_length_4_mm,straight_length_5_mm,strokes_per_min,supplies_cost_usd_yr,tool_change_time_s,top_roll_diameter_mm,trim_strip_width_mm,wage_grade_name,weight_kg,work_center_labor_rate_factor
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.","Turret Press - 4.5mm Steel, 6mm Aluminum Max Thickness",,5.0,0.85,,,,,,,,,,,,15.13,2.0,,1.0,17.29,20.0,TRUE,36.3,1.25,5050.0,10,Virtual,20.0,200000.0,80.0,4000.0,,,,,,,,114.3,,,3000.0,1200.0,,,,,,,6.0,5.0,6.0,4.5,4.5,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,30,,,0.0,3.5,,,,,,,,328.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.","Turret Press - 6mm Steel, 8mm Aluminum Max Thickness",,5.0,0.85,,,,,,,,,,,,17.25,2.0,,1.0,21.02,20.0,TRUE,36.3,1.25,7000.0,10,Virtual,20.0,235000.0,80.0,6000.0,,,,,,,,114.3,,,5000.0,1524.0,,,,,,,8.0,7.0,8.0,6.0,6.0,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,30,,,0.0,3.5,,,,,,,,328.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Turret Press (Punch Press),"Source images for this batch were photos of a monitor with visible glare/blur (unlike prior batches which were clean digital screenshots). Core fields (price, manufacturer, labor rate, bed/sheet dimensions, preferred flag, avg utilization) were legible and are high-confidence. Some secondary fields for a few rows near the bottom of the DO/IO and tooling tables (images 2,3,5) were harder to distinguish with certainty - these are included but flagged per-row where confidence is lower. Recommend a quick visual spot-check against the original tool if these machines feed into cost-critical calculations.","Turret Press - 8mm Steel, 10mm Aluminum Max Thickness",,5.0,0.85,,,,,,,,,,,,34.8,2.0,,1.0,26.15,20.0,TRUE,36.3,1.25,9000.0,10,Virtual,20.0,525000.0,80.0,8000.0,,,,,,,,114.3,,,3000.0,1524.0,,,,,,,10.0,9.0,10.0,8.0,8.0,0.5,,,,500.0,6.35,0.5,,,,,,,1.0,50,,,0.0,3.5,,,,,,,,328.8,,,,,,,,,,0.0,,0.5,,,,,,,,,,,0.08,,,,,,,,0.0,1.5,,,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Aida SMX-0-L2-3000,,5.0,0.7,,,,,,0.0,,,,,,27.38,3.0,,1.0,16.02,20.0,FALSE,36.3,1.0,4360.0,10,Japan,37.0,360000.0,80.0,1740.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,3000,2150.0,1430.0,,,,,,,,0.0,,0.56,,,,,900.0,,6.0,,,,,,,,,,,22.5,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Aida SMX-0-L2-4000,,5.0,0.7,,,,,,0.0,,,,,,35.55,3.0,,1.0,18.68,20.0,FALSE,36.3,1.0,5000.0,10,Japan,55.0,450000.0,80.0,1780.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,4000,2500.0,1430.0,,,,,,,,0.0,,0.56,,,,,1020.0,,6.0,,,,,,,,,,,22.5,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Aida SMX-0-L2-5000,,5.0,0.7,,,,,,0.0,,,,,,46.94,3.0,,1.0,19.03,20.0,FALSE,36.3,1.0,5500.0,10,Japan,75.0,585000.0,80.0,4050.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,5000,2500.0,1430.0,,,,,,,,0.0,,0.56,,,,,1150.0,,6.0,,,,,,,,,,,20.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Aida SMX-0-L2-6000,,5.0,0.7,,,,,,0.0,,,,,,57.62,3.0,,1.0,19.55,20.0,FALSE,36.3,1.0,5500.0,10,Japan,75.0,720000.0,80.0,4050.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,6000,2750.0,1500.0,,,,,,,,0.0,,0.56,,,,,1150.0,,6.0,,,,,,,,,,,20.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Aida UMX-1100,,5.0,0.7,,,,,,0.0,,,,,,11.1,3.0,,1.0,15.18,20.0,FALSE,36.3,1.0,2780.0,10,Japan,15.0,146000.0,80.0,1903.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,1078,1200.0,550.0,,,,,,,,0.0,,0.56,,,,,500.0,,6.0,,,,,,,,,,,175.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Aida UMX-600,,5.0,0.7,,,,,,0.0,,,,,,5.78,3.0,,1.0,15.01,20.0,FALSE,36.3,1.0,2430.0,10,Japan,11.0,68000.0,80.0,1895.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,588,950.0,450.0,,,,,,,,0.0,,0.56,,,,,445.0,,6.0,,,,,,,,,,,165.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Aida UMX-800,,5.0,0.7,,,,,,0.0,,,,,,7.86,3.0,,1.0,15.01,20.0,FALSE,36.3,1.0,2430.0,10,Japan,11.0,99000.0,80.0,1895.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,784,950.0,450.0,,,,,,,,0.0,,0.56,,,,,445.0,,6.0,,,,,,,,,,,165.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Bliss - B-35,,5.0,0.7,,,,,,0.0,,,,,,85.03,3.0,,1.0,32.44,20.0,FALSE,36.3,1.0,10363.2,10,USA,22.38,1270000.0,80.0,6995.16,,0.03,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,7971,5181.6,2590.86,,,,,,,,0.0,,0.65,,,,,1320.8,,6.0,,,,,,,,,,,18.5,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Default Press,,5.0,0.7,,,,,,0.0,,,,,,28.0,3.0,,1.0,16.33,20.0,FALSE,36.3,1.0,3000.0,10,USA,57.88,318000.0,80.0,3240.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,2000,1500.0,1200.0,,,,,,,,0.0,,0.48,,,,,,,6.0,,,,,,,,,,,16.5,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Niagara - E511B,,5.0,0.7,,,,,,0.0,,,,,,105.6,3.0,,1.0,26.19,20.0,FALSE,36.3,1.0,9753.6,10,USA,22.38,1590000.0,80.0,4937.76,,0.03,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,9964,4876.8,1828.8,,,,,,,,0.0,,0.72,,,,,,,6.0,,,,,,,,,,,120.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.","Progressive Die Press - 1,500kN Press Force",,5.0,0.7,,,,,,0.0,,,,,,16.64,3.0,,1.0,15.63,20.0,TRUE,36.3,1.0,2500.0,10,Virtual,30.0,200000.0,80.0,2800.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,1500,1000.0,700.0,,,,,,,,0.0,,0.47,,,,,1500.0,,6.0,,,,,,,,,,,15.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.","Progressive Die Press - 10,000kN Press Force",,5.0,0.7,,,,,,0.0,,,,,,111.54,3.0,,1.0,31.15,30.0,TRUE,36.3,1.0,10000.0,10,Virtual,100.0,1500000.0,80.0,6750.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,10000,5000.0,2500.0,,,,,,,,0.0,,0.72,,,,,3000.0,,6.0,,,,,,,,,,,15.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.","Progressive Die Press - 3,000kN Press Force",,5.0,0.7,,,,,,0.0,,,,,,36.31,3.0,,1.0,16.49,20.0,TRUE,36.3,1.0,3200.0,10,Virtual,40.0,500000.0,80.0,3240.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,3000,1600.0,1200.0,,,,,,,,0.0,,0.52,,,,,3000.0,,6.0,,,,,,,,,,,21.5,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.","Progressive Die Press - 5,000kN Press Force",,5.0,0.7,,,,,,0.0,,,,,,62.2,3.0,,1.0,17.44,30.0,TRUE,36.3,1.0,4000.0,10,Virtual,60.0,850000.0,80.0,3510.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,5000,2000.0,1300.0,,,,,,,,0.0,,0.53,,,,,5000.0,,6.0,,,,,,,,,,,20.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.","Progressive Die Press - 7,000kN Press Force",,5.0,0.7,,,,,,0.0,,,,,,83.0,3.0,,1.0,22.39,30.0,TRUE,36.3,1.0,4000.0,10,Virtual,60.0,1150000.0,80.0,3510.0,,0.03,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,7000,2500.0,1900.0,,,,,,,,0.0,,0.55,,,,,7000.0,,6.0,,,,,,,,,,,20.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Schuler 1150 Ton,,5.0,0.7,,,,,,0.0,,,,,,79.56,3.0,,1.0,25.94,20.0,FALSE,36.3,1.0,6807.2,10,Germany,,1120000.0,80.0,3497.58,,0.03,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,7000,3403.6,1295.4,,,,,,,,0.0,,0.62,,,,,,,6.0,,,,,,,,,,,20.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Schuler A2/200 - 360,,5.0,0.7,,,,,,0.0,,,,,,55.83,3.0,,1.0,18.89,20.0,FALSE,36.3,1.0,2700.0,10,Germany,,798000.0,80.0,2970.0,,0.03,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,5000,1350.0,1100.0,,,,,,,,0.0,,0.55,,,,,,,6.0,,,,,,,,,,,20.0,0.0,,,0.0,,,1.0
Progressive Die Press,"Source images are photos of a monitor with visible glare/blur (not clean screenshots). Row identity and press_force_kn were cross-validated as identical and in the same order across all 4 source images, confirming no row misalignment. However, shut_height_mm was only clearly legible for the 5 'Progressive Die Press - X,000kN' rows and the 4 Aida SMX rows; for Schuler and United Power rows it is set to null because the visible digits were ambiguous with an adjacent column under glare and a fabricated value would be unreliable for costing. machine_power_kw is null for the 2 Schuler models (1150 Ton, A2/200-360) for the same reason. max_thickness_brass_mm, max_thickness_copper_mm and max_thickness_stainless_steel_mm were not distinctly legible per-row for Schuler/United Power/Niagara/Bliss (only max_thickness_aluminum_mm was confidently read) and are omitted pending source verification -- recommend confirming these against the original reference-data session if precision on thickness limits matters for costing.",Schuler TSD 2000,,5.0,0.7,,,,,,0.0,,,,,,248.15,3.0,,1.0,34.96,20.0,FALSE,36.3,1.0,12200.0,10,Germany,200.0,3600000.0,80.0,6750.0,,0.03,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,6.0,,,,20000,6100.0,2500.0,,,,,,,,0.0,,0.86,,,,,,,6.0,,,,,,,,,,,18.5,0.0,,,0.0,,,1.0
